text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
"A driver hit a group of people at a bus stop, killing one man on Wednesday.

So of course yesterday TalkTV were discussing e-scooter safety at bus stops. https://t.co/3hc7M92zbt https://t.co/VOQN16cOn7",9,37,2023-06-02 09:00:50+00:00,"['driver', 'hit', 'group', 'people', 'bus', 'stop', 'killing', 'one', 'man', 'wednesday', 'course', 'yesterday', 'talktv', 'discussing', 'escooter', 'safety', 'bus', 'stop']",0.344,0.109,0.547,-0.7184,Negative,[],[]
"As India moves towards a more sustainable future, #IndianOil is leading the way with our network of over 5400 EV charging stations. Our focus on e-mobility and sustainability is fueling India's growth, today and tomorrow!
#SustainabilitySaturday https://t.co/E82kDSLsQ5",9,33,2023-06-03 09:42:20+00:00,"['india', 'move', 'towards', 'sustainable', 'future', 'indianoil', 'leading', 'way', 'network', '5400', 'ev', 'charging', 'station', 'focus', 'emobility', 'sustainability', 'fueling', 'india', 'growth', 'today', 'tomorrow', 'sustainabilitysaturday']",0.0,0.11,0.89,0.3818,Positive,[],"['india', 'india']"
"Every year, about 15 billion tons of fossil fuels are mined and extracted. That’s about 535 times more mining than what is projected by IEA to be needed for a clean energy economy in 2040. 
Just as @elonmusk showed with his masterplan 3.

This little chart speaks for itself. And… https://t.co/lb6305nwKo https://t.co/3ee4vQIzse",9,33,2023-06-08 08:42:24+00:00,"['every', 'year', '15', 'billion', 'ton', 'fossil', 'fuel', 'mined', 'extracted', '’', '535', 'time', 'mining', 'projected', 'iea', 'needed', 'clean', 'energy', 'economy', '2040', 'elonmusk', 'showed', 'masterplan', '3', 'little', 'chart', 'speaks', 'and…']",0.0,0.167,0.833,0.5859,Positive,[],[]
US solar power installations soar in Q1 on easing panel import gridlock https://t.co/b1Pw3Uo2Zv https://t.co/aHJasBmFHF,9,30,2023-06-08 07:35:34+00:00,"['u', 'solar', 'power', 'installation', 'soar', 'q1', 'easing', 'panel', 'import', 'gridlock']",0.0,0.2,0.8,0.25,Positive,[],[]
AS an official of the newly registered Electric Mobility Association of KENYA (EMAK) &amp; @BasiGoKenya I had the previlage to engage &amp; present to @WilliamsRuto on how to accelerate Emobility and increase the local value chain. The future of  #ElectricVehicles is here. THANK SIR https://t.co/8KBR05s4u5,9,22,2023-06-02 20:29:03+00:00,"['official', 'newly', 'registered', 'electric', 'mobility', 'association', 'kenya', 'emak', 'amp', 'basigokenya', 'previlage', 'engage', 'amp', 'present', 'williamsruto', 'accelerate', 'emobility', 'increase', 'local', 'value', 'chain', 'future', 'electricvehicles', 'thank', 'sir']",0.0,0.314,0.686,0.8225,Positive,[],"['kenya', 'basigokenya']"
"At the moment there's a huge number of IEA linked blue tick
 profiles going into overdrive hating the EU, all saying the same type of thing.

Why?

The EU is ending it's reliance on oil &amp; gas, making OPEC &amp; the oil lobby angry.

https://t.co/8R6HemXzT8",9,8,2023-06-08 09:14:46+00:00,"['moment', 'there', 'huge', 'number', 'iea', 'linked', 'blue', 'tick', 'profile', 'going', 'overdrive', 'hating', 'eu', 'saying', 'type', 'thing', 'eu', 'ending', 'reliance', 'oil', 'amp', 'gas', 'making', 'opec', 'amp', 'oil', 'lobby', 'angry']",0.192,0.137,0.671,-0.5994,Negative,"['eu', 'eu']",[]
RT @moses_mnderitu: AS an official of the newly registered Electric Mobility Association of KENYA (EMAK) &amp; @BasiGoKenya I had the previlage…,9,0,2023-06-03 12:38:39+00:00,"['rt', 'mosesmnderitu', 'official', 'newly', 'registered', 'electric', 'mobility', 'association', 'kenya', 'emak', 'amp', 'basigokenya', 'previlage…']",0.0,0.0,1.0,0.0,Neutral,['basigokenya previlage…'],['kenya']
"RT @IndianOilcl: As India moves towards a more sustainable future, #IndianOil is leading the way with our network of over 5400 EV charging…",9,0,2023-06-06 07:07:09+00:00,"['rt', 'indianoilcl', 'india', 'move', 'towards', 'sustainable', 'future', 'indianoil', 'leading', 'way', 'network', '5400', 'ev', 'charging…']",0.0,0.0,1.0,0.0,Neutral,['rt indianoilcl india'],[]
"RT @NFPA: Today kicks off #NationalElectricalSafetyMonth. This year’s theme, Electrification: E-Mobility, emphasizes safety when using, cha…",9,0,2023-06-05 03:59:56+00:00,"['rt', 'nfpa', 'today', 'kick', 'nationalelectricalsafetymonth', 'year', '’', 'theme', 'electrification', 'emobility', 'emphasizes', 'safety', 'using', 'cha…']",0.0,0.189,0.811,0.4215,Positive,[],[]
"RT @MySwitzerland_e: The Gornergrat Bahn celebrates its 125th birthday! 🎉On 20 August 1898, the Gornergrat Bahn was the first electric cogw…",9,0,2023-06-08 09:36:44+00:00,"['rt', 'myswitzerlande', 'gornergrat', 'bahn', 'celebrates', '125th', 'birthday', '🎉on', '20', 'august', '1898', 'gornergrat', 'bahn', 'first', 'electric', 'cogw…']",0.0,0.198,0.802,0.5719,Positive,[],[]
RT @ClimateScam: Re: Military EVs: “This is more lunacy from Biden &amp; the Greenies with no basis in science or common sense. EVs have no pla…,9,0,2023-06-08 09:34:32+00:00,"['rt', 'climatescam', 'military', 'ev', '“', 'lunacy', 'biden', 'amp', 'greenies', 'basis', 'science', 'common', 'sense', 'ev', 'pla…']",0.0,0.0,1.0,0.0,Neutral,[],[]
RT @Reuters: US luxury EV maker Lucid set to enter China market https://t.co/yq6hrHWF3z https://t.co/qYZmYXNzmr,9,0,2023-06-08 09:29:56+00:00,"['rt', 'reuters', 'u', 'luxury', 'ev', 'maker', 'lucid', 'set', 'enter', 'china', 'market']",0.0,0.0,1.0,0.0,Neutral,[],['china']
"RT @tarunsmehta: Financing plays a very crucial role in making electric vehicles accessible.

Towards that we worked with our partners to c…",9,0,2023-06-08 09:07:43+00:00,"['rt', 'tarunsmehta', 'financing', 'play', 'crucial', 'role', 'making', 'electric', 'vehicle', 'accessible', 'towards', 'worked', 'partner', 'c…']",0.0,0.156,0.844,0.34,Positive,[],[]
"RT @blinkchargingIN: Join us this Thursday (09th March 2023) at 05:00 pm as Mr. Vidur Pandit - Director at Blink Charging, discusses about…",9,0,2023-06-08 02:54:46+00:00,"['rt', 'blinkchargingin', 'join', 'u', 'thursday', '09th', 'march', '2023', '0500', 'pm', 'mr', 'vidur', 'pandit', 'director', 'blink', 'charging', 'discus', 'about…']",0.0,0.121,0.879,0.296,Positive,[],[]
RT @ElectrekCo: Acura's first EV will arrive with Google apps built-in and can optimize routes for charging https://t.co/n90oF7NYy7 by @sco…,9,0,2023-06-08 00:21:26+00:00,"['rt', 'electrekco', 'acuras', 'first', 'ev', 'arrive', 'google', 'apps', 'builtin', 'optimize', 'route', 'charging', 'sco…']",0.0,0.211,0.789,0.4939,Positive,[],[]
"RT @SenatorMenendez: During the #EVDayofAction, we are celebrating our investments in green energy.

From the Bipartisan Infrastructure Law…",9,0,2023-06-07 20:57:40+00:00,"['rt', 'senatormenendez', 'evdayofaction', 'celebrating', 'investment', 'green', 'energy', 'bipartisan', 'infrastructure', 'law…']",0.0,0.42,0.58,0.7003,Positive,[],[]
"RT @Reuters: WATCH: Australians are flocking to switch to EVs, but the country has less than a third the number of public chargers for ever…",9,0,2023-06-06 13:45:47+00:00,"['rt', 'reuters', 'watch', 'australian', 'flocking', 'switch', 'ev', 'country', 'le', 'third', 'number', 'public', 'charger', 'ever…']",0.0,0.091,0.909,0.0772,Positive,['reuters'],[]
RT @mubil: Do you have a project that can change the mobility of the future? The MUBIL Mobility Awards recognise and promote the best inter…,9,0,2023-06-07 19:38:24+00:00,"['rt', 'mubil', 'project', 'change', 'mobility', 'future', 'mubil', 'mobility', 'award', 'recognise', 'promote', 'best', 'inter…']",0.0,0.507,0.493,0.8834,Positive,[],[]
"RT @scaleproject_: Dutch Minister @hugodejonge, State Secretary @vivianneheijnen &amp; alderman @elcoeerenberg visited the sustainable resident…",9,0,2023-06-06 14:42:43+00:00,"['rt', 'scaleproject', 'dutch', 'minister', 'hugodejonge', 'state', 'secretary', 'vivianneheijnen', 'amp', 'alderman', 'elcoeerenberg', 'visited', 'sustainable', 'resident…']",0.0,0.0,1.0,0.0,Neutral,[],[]
"RT @briznrg: Investment in our cooperative doesn't just provide a % return on your investment.

It provides:

🏘️ Cheap energy for community…",9,0,2023-06-08 09:47:54+00:00,"['rt', 'briznrg', 'investment', 'cooperative', 'doesnt', 'provide', 'return', 'investment', 'provides', '🏘️', 'cheap', 'energy', 'community…']",0.0,0.149,0.851,0.2732,Positive,[],[]
"RT @TeslaBest: Every year, about 15 billion tons of fossil fuels are mined and extracted. That’s about 535 times more mining than what is p…",9,0,2023-06-08 09:33:28+00:00,"['rt', 'teslabest', 'every', 'year', '15', 'billion', 'ton', 'fossil', 'fuel', 'mined', 'extracted', '’', '535', 'time', 'mining', 'p…']",0.0,0.0,1.0,0.0,Neutral,[],[]
"RT @CanaryMediaInc: The Biden administration wants to do two challenging things quickly and simultaneously:

1️⃣ Deploy a massive amount of…",9,0,2023-06-08 07:32:35+00:00,"['rt', 'canarymediainc', 'biden', 'administration', 'want', 'two', 'challenging', 'thing', 'quickly', 'simultaneously', '1️⃣', 'deploy', 'massive', 'amount', 'of…']",0.0,0.182,0.818,0.2263,Positive,['rt canarymediainc biden administration'],[]
"RT @BBCStoryWorks: How are batteries making clean energy a greater share of our power supply?
#Ad paid and presented by NGK Insulators.",9,0,2023-06-08 06:59:55+00:00,"['rt', 'bbcstoryworks', 'battery', 'making', 'clean', 'energy', 'greater', 'share', 'power', 'supply', 'ad', 'paid', 'presented', 'ngk', 'insulator']",0.0,0.463,0.537,0.8176,Positive,[],[]
"RT @Roy_GOAT: Another one🔥🔥
HP Probook 470 g1
✅Core i5
✅5th generation 
Hi✅8gb ram, 1 TB hdd
✅1 gb AMD Radeon dedicated graphics, 2.4ghtz
✅…",9,0,2023-06-08 09:50:47+00:00,"['rt', 'roygoat', 'another', 'one🔥🔥', 'hp', 'probook', '470', 'g1', '✅core', 'i5', '✅5th', 'generation', 'hi✅8gb', 'ram', '1', 'tb', 'hdd', '✅1', 'gb', 'amd', 'radeon', 'dedicated', 'graphic', '24ghtz', '✅…']",0.0,0.197,0.803,0.6597,Positive,[],[]
"RT @aaronp613: Really impressed with tvOS 17. 

The all-day battery life is truly awe-inspiring.",9,0,2023-06-08 07:22:04+00:00,"['rt', 'aaronp613', 'really', 'impressed', 'tvos', '17', 'allday', 'battery', 'life', 'truly', 'aweinspiring']",0.0,0.411,0.589,0.7425,Positive,[],[]
"RT @gonoise: Stay connected and powered up for longer with an impressive 7-day battery life. 

ColorFit Mighty - Arriving today at https://…",9,0,2023-06-08 02:11:02+00:00,"['rt', 'gonoise', 'stay', 'connected', 'powered', 'longer', 'impressive', '7day', 'battery', 'life', 'colorfit', 'mighty', 'arriving', 'today']",0.0,0.202,0.798,0.5106,Positive,[],[]
RT @Toronto_Fire: In conversation: @TFSDeputyCocco with @iciontario reporter @Andreanewillia1 discussing lithium-ion battery safety. Click…,9,0,2023-06-03 13:04:07+00:00,"['rt', 'torontofire', 'conversation', 'tfsdeputycocco', 'iciontario', 'reporter', 'andreanewillia1', 'discussing', 'lithiumion', 'battery', 'safety', 'click…']",0.0,0.203,0.797,0.4215,Positive,[],[]
"RT @RenewAfrica_: New study conducted by Eskom, in partnership with the South African Wind Energy Association (SAWEA), and the South Africa…",9,0,2023-06-08 09:36:21+00:00,"['rt', 'renewafrica', 'new', 'study', 'conducted', 'eskom', 'partnership', 'south', 'african', 'wind', 'energy', 'association', 'sawea', 'south', 'africa…']",0.0,0.13,0.87,0.2732,Positive,['energy association sawea'],['south africa']
"RT @aparanjape: #Maharashtra: NHPC To Develop Rs 44,000 Crore Pumped Storage, Other Renewable Energy Projects - 7.35 GW

https://t.co/ofFgp…",9,0,2023-06-08 08:57:42+00:00,"['rt', 'aparanjape', 'maharashtra', 'nhpc', 'develop', 'r', '44000', 'crore', 'pumped', 'storage', 'renewable', 'energy', 'project', '735', 'gw']",0.0,0.139,0.861,0.2732,Positive,[],[]
"RT @Brexit_Refugee: At the moment there's a huge number of IEA linked blue tick
 profiles going into overdrive hating the EU, all saying th…",9,0,2023-06-08 10:05:31+00:00,"['rt', 'brexitrefugee', 'moment', 'there', 'huge', 'number', 'iea', 'linked', 'blue', 'tick', 'profile', 'going', 'overdrive', 'hating', 'eu', 'saying', 'th…']",0.158,0.172,0.67,-0.1779,Negative,['eu'],[]
"RT @NasrulHamid_MP: Uninterrupted #electricity is crucial &amp; smart grid is the way forward! Grateful to @USTDA for earlier support of $1.5M,…",9,0,2023-06-07 20:57:35+00:00,"['rt', 'nasrulhamidmp', 'uninterrupted', 'electricity', 'crucial', 'amp', 'smart', 'grid', 'way', 'forward', 'grateful', 'ustda', 'earlier', 'support', '15m…']",0.0,0.412,0.588,0.8126,Positive,[],[]
"RT @pvmagazine: Hybridizing gravity energy storage with batteries, supercapacitors: The researchers believe the novel hybrid storage techno…",9,0,2023-06-08 06:28:38+00:00,"['rt', 'pvmagazine', 'hybridizing', 'gravity', 'energy', 'storage', 'battery', 'supercapacitors', 'researcher', 'believe', 'novel', 'hybrid', 'storage', 'techno…']",0.0,0.268,0.732,0.5267,Positive,[],[]
"RT @bluevirginia: .@RepMcClellan (D-VA04): ""RGGI brings hundreds of millions in energy efficiency &amp; flood resilience funding that reduce el…",9,0,2023-06-08 04:16:28+00:00,"['rt', 'bluevirginia', 'repmcclellan', 'dva04', 'rggi', 'brings', 'hundred', 'million', 'energy', 'efficiency', 'amp', 'flood', 'resilience', 'funding', 'reduce', 'el…']",0.0,0.247,0.753,0.5574,Positive,[],[]
RT @fbirol: A great pleasure to speak with Kenyan Energy Minister Davis Chirchir about ensuring a secure &amp; just energy transition in 🇰🇪 &amp; b…,9,0,2023-06-08 04:15:34+00:00,"['rt', 'fbirol', 'great', 'pleasure', 'speak', 'kenyan', 'energy', 'minister', 'davis', 'chirchir', 'ensuring', 'secure', 'amp', 'energy', 'transition', '🇰🇪', 'amp', 'b…']",0.0,0.579,0.421,0.9382,Positive,['🇪'],[]
"RT @CorporateMacBot: An autistic billionaire like Elon Musk isn't primarily motivated by enhancing his own power. 

His primary mission is…",9,0,2023-06-08 09:10:16+00:00,"['rt', 'corporatemacbot', 'autistic', 'billionaire', 'like', 'elon', 'musk', 'isnt', 'primarily', 'motivated', 'enhancing', 'power', 'primary', 'mission', 'is…']",0.138,0.139,0.723,0.0052,Positive,[],[]
RT @Reuters: US solar power installations soar in Q1 on easing panel import gridlock https://t.co/b1Pw3Uo2Zv https://t.co/aHJasBmFHF,9,0,2023-06-08 08:17:23+00:00,"['rt', 'reuters', 'u', 'solar', 'power', 'installation', 'soar', 'q1', 'easing', 'panel', 'import', 'gridlock']",0.0,0.167,0.833,0.25,Positive,[],[]
"RT @Masdar: Watch the inspiring #Masdar Belize #PowerToChange episode now. 🎥

Discover how solar power from the #UAE-Caribbean Renewable En…",9,0,2023-06-08 07:48:58+00:00,"['rt', 'masdar', 'watch', 'inspiring', 'masdar', 'belize', 'powertochange', 'episode', '🎥', 'discover', 'solar', 'power', 'uaecaribbean', 'renewable', 'en…']",0.0,0.177,0.823,0.4215,Positive,['🎥'],[]
"RT @denistiaglin: In Japan, a refusal was received to grant a patent on the technology of wind power structures (WPP) by the inventor Denis…",9,0,2023-06-08 08:37:23+00:00,"['rt', 'denistiaglin', 'japan', 'refusal', 'received', 'grant', 'patent', 'technology', 'wind', 'power', 'structure', 'wpp', 'inventor', 'denis…']",0.0,0.161,0.839,0.3612,Positive,['rt denistiaglin japan refusal'],[]
"RT @climate: When building wind and solar farms, which can run for 20 or 30 years, becomes more of a tax play than about generating cash, e…",9,0,2023-06-08 04:45:59+00:00,"['rt', 'climate', 'building', 'wind', 'solar', 'farm', 'run', '20', '30', 'year', 'becomes', 'tax', 'play', 'generating', 'cash', 'e…']",0.0,0.138,0.862,0.34,Positive,[],[]
RT @FinitePhysicist: electric cars don't make sense. they have no exhaust fumes to push against like an ordinary car or rocket. newton's th…,9,0,2023-06-08 08:34:04+00:00,"['rt', 'finitephysicist', 'electric', 'car', 'dont', 'make', 'sense', 'exhaust', 'fume', 'push', 'like', 'ordinary', 'car', 'rocket', 'newton', 'th…']",0.112,0.224,0.664,0.2933,Positive,[],[]
"RT @drewsnx: A driver hit a group of people at a bus stop, killing one man on Wednesday.

So of course yesterday TalkTV were discussing e-s…",9,0,2023-06-02 16:16:09+00:00,"['rt', 'drewsnx', 'driver', 'hit', 'group', 'people', 'bus', 'stop', 'killing', 'one', 'man', 'wednesday', 'course', 'yesterday', 'talktv', 'discussing', 'es…']",0.306,0.0,0.694,-0.765,Negative,[],[]
"💙 From the front to the rear, and from the sunroof* to the sound system* – our new ID.7 has many great features to discover 🤩 Let's start with 7 of them. Click and read on. 👉 

#VWID7 #Volkswagen #VW  #emobility

*optional

[ID.7 - Near-production concept car]",8,63,2023-06-07 07:48:59+00:00,"['💙', 'front', 'rear', 'sunroof', 'sound', 'system', '–', 'new', 'id7', 'many', 'great', 'feature', 'discover', '🤩', 'let', 'start', '7', 'click', 'read', '👉', 'vwid7', 'volkswagen', 'vw', 'emobility', 'optional', 'id7', 'nearproduction', 'concept', 'car']",0.0,0.151,0.849,0.6249,Positive,"['id7', '🤩', 'id7']",[]
"Few themes that has immense growth going forward:

1)Solar Energy
2)Lithium Ion/Lithium Sulphur Battery
3)Cloud,Robotics,AI and Blockchain
4)Pet Industry
5)Biotechnology,Biogas and Bio Fertilizer
6)Ethanol
7)Green Hydrogen
8)Connected and Autonomous Vehicles
9)CRAMS
10)Genomics",8,62,2023-06-06 08:59:26+00:00,"['theme', 'immense', 'growth', 'going', 'forward', '1solar', 'energy', '2lithium', 'ionlithium', 'sulphur', 'battery', '3cloudroboticsai', 'blockchain', '4pet', 'industry', '5biotechnologybiogas', 'bio', 'fertilizer', '6ethanol', '7green', 'hydrogen', '8connected', 'autonomous', 'vehicle', '9crams', '10genomics']",0.0,0.164,0.836,0.5719,Positive,[],[]
"“twin 4K displays, 12 cameras, 6 microphones, aluminium alloy frame, 2hr battery life … holy shit this one’s a game changer” https://t.co/amX2w1WCGM",8,50,2023-06-08 01:04:53+00:00,"['“', 'twin', '4k', 'display', '12', 'camera', '6', 'microphone', 'aluminium', 'alloy', 'frame', '2hr', 'battery', 'life', '…', 'holy', 'shit', 'one', '’', 'game', 'changer', '”']",0.184,0.0,0.816,-0.5574,Negative,[],[]
