category,published_at,source,text,title,url,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
general,2023-06-06T23:40:55+00:00,resourceinvestingnews,"Jindalee Resources Limited (ASX:JRL) (Jindalee, the Company) is pleased to advise that it has commenced a PFS onJindalee’s 100% owned McDermitt Lithium Project1 in Oregon, USA (McDermitt, Project). Jindalee to commence a Pre-Feasibility Study (PFS) on the globally significant McDermitt Lithium ProjectMcDermitt is the largest Lithium deposit in the US by contained lithium with 21.5Mt Lithium Carbonate Equivalent (LCE) in Mineral Resource¹Leading global EPC and maintenance company Fluor Corporation appointed as lead engineer for the PFSPositive industry developments and government support...",Mcdermitt Lithium Project PFS To Commence - Fluor Appointed Lead Engineer,https://investingnews.com.au/mcdermitt-progress-update-2661038575,"['jindalee', 'resource', 'limited', 'asxjrl', 'jindalee', 'company', 'pleased', 'advise', 'commenced', 'pfs', 'onjindalee', '’', '100', 'owned', 'mcdermitt', 'lithium', 'project1', 'oregon', 'usa', 'mcdermitt', 'project', 'jindalee', 'commence', 'prefeasibility', 'study', 'pfs', 'globally', 'significant', 'mcdermitt', 'lithium', 'projectmcdermitt', 'largest', 'lithium', 'deposit', 'u', 'contained', 'lithium', '215mt', 'lithium', 'carbonate', 'equivalent', 'lce', 'mineral', 'resource¹leading', 'global', 'epc', 'maintenance', 'company', 'fluor', 'corporation', 'appointed', 'lead', 'engineer', 'pfspositive', 'industry', 'development', 'government', 'support']",0.031,0.121,0.848,0.6705,Positive,"['project1', 'epc']",[]
general,2023-06-06T06:02:42+00:00,etfdailynews,"Shares of Ion Beam Applications SA (OTCMKTS:IOBCF &#8211; Get Rating) rose 5% during mid-day trading on Monday . The company traded as high as $17.48 and last traded at $17.48. Approximately 300 shares were traded during mid-day trading, a decline of 19% from the average daily volume of 369 shares. The stock had previously closed [&#8230;]",Ion Beam Applications (OTCMKTS:IOBCF) Stock Price Up 5%,https://www.etfdailynews.com/2023/06/06/ion-beam-applications-otcmktsiobcf-stock-price-up-5/,"['share', 'ion', 'beam', 'application', 'sa', 'otcmktsiobcf', '8211', 'get', 'rating', 'rose', '5', 'midday', 'trading', 'monday', 'company', 'traded', 'high', '1748', 'last', 'traded', '1748', 'approximately', '300', 'share', 'traded', 'midday', 'trading', 'decline', '19', 'average', 'daily', 'volume', '369', 'share', 'stock', 'previously', 'closed', '8230']",0.0,0.163,0.837,0.6808,Positive,[],[]
general,2023-06-03T09:58:58+00:00,dailymail,"Ion Radu, 46, was found dead in a carpark in Homelands Drive, near Crystal Palace, south-east London at 9.24am on Thursday, June, 1.","Manhunt after rough sleeper, 46, is stabbed to death in south-east London",https://www.dailymail.co.uk/news/article-12155041/Manhunt-rough-sleeper-46-stabbed-death-south-east-London.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"['radu', '46', 'found', 'dead', 'carpark', 'homeland', 'drive', 'near', 'crystal', 'palace', 'southeast', 'london', '924am', 'thursday', 'june', '1']",0.235,0.0,0.765,-0.6486,Negative,[],['london']
general,2023-06-05T05:55:28+00:00,Bulawayo24 News,"Employees charge lithium ion batteries for a Hamba electric motorcycle at a solar-powered recharging station in Wedza, Zimbabwe, 22 May 2020. Picture taken May 22, 2020. REUTERS/MacDonald Dzirutwe...",Zimbabwe presses miners to produce battery-grade lithium locally,http://bulawayo24.com/news/national/231505,"['employee', 'charge', 'lithium', 'ion', 'battery', 'hamba', 'electric', 'motorcycle', 'solarpowered', 'recharging', 'station', 'wedza', 'zimbabwe', '22', 'may', '2020', 'picture', 'taken', 'may', '22', '2020', 'reutersmacdonald', 'dzirutwe']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-02T15:15:00+00:00,healthcanal,"Depression is a debilitating mental health illness affecting at least one in every fifteen people[1] annually. This mental health condition can afflict anyone, including your family and friends.Despite the advancements in psychological therapies and pharmacological interventions, many individuals with symptoms of depression face challenges in achieving remission. And maintaining long-term recovery becomes an issue as well.&nbsp;Introduced as a mood stabilizer for bipolar disorder,[2] lithium&#8217;s profile in treating depression has been of growing interest.In this article, we’ll highlight...","Lithium For Depression: What Is It, Dosage & Side Effects 2023",https://www.healthcanal.com/mental-health-behavior/lithium-for-depression,"['depression', 'debilitating', 'mental', 'health', 'illness', 'affecting', 'least', 'one', 'every', 'fifteen', 'people1', 'annually', 'mental', 'health', 'condition', 'afflict', 'anyone', 'including', 'family', 'friendsdespite', 'advancement', 'psychological', 'therapy', 'pharmacological', 'intervention', 'many', 'individual', 'symptom', 'depression', 'face', 'challenge', 'achieving', 'remission', 'maintaining', 'longterm', 'recovery', 'becomes', 'issue', 'wellnbspintroduced', 'mood', 'stabilizer', 'bipolar', 'disorder2', 'lithium8217s', 'profile', 'treating', 'depression', 'growing', 'interestin', 'article', '’', 'highlight']",0.218,0.085,0.696,-0.886,Negative,['disorder2'],[]
general,2023-06-07T08:52:43+00:00,etfdailynews,"Raymond James Financial Services Advisors Inc. raised its holdings in shares of Standard Lithium Ltd. (OTCMKTS:SLI &#8211; Get Rating) by 326.1% in the 4th quarter, Holdings Channel.com reports. The firm owned 84,874 shares of the company&#8217;s stock after buying an additional 64,954 shares during the quarter. Raymond James Financial Services Advisors Inc.&#8217;s holdings in Standard [&#8230;]","Raymond James Financial Services Advisors Inc. Acquires 64,954 Shares of Standard Lithium Ltd. (OTCMKTS:SLI)",https://www.etfdailynews.com/2023/06/07/raymond-james-financial-services-advisors-inc-acquires-64954-shares-of-standard-lithium-ltd-otcmktssli/,"['raymond', 'james', 'financial', 'service', 'advisor', 'inc', 'raised', 'holding', 'share', 'standard', 'lithium', 'ltd', 'otcmktssli', '8211', 'get', 'rating', '3261', '4th', 'quarter', 'holding', 'channelcom', 'report', 'firm', 'owned', '84874', 'share', 'company8217s', 'stock', 'buying', 'additional', '64954', 'share', 'quarter', 'raymond', 'james', 'financial', 'service', 'advisor', 'inc8217s', 'holding', 'standard', '8230']",0.0,0.145,0.855,0.6808,Positive,['company8217s'],[]
general,2023-06-07T06:40:04+00:00,koreaherald,"LG Energy Solution has joined hands with Novonix, an Australian battery materials and technology firm, to strengthen the supply chain of a core battery material in North America, the South Korean battery maker said Wednesday. According to the announcement, LG Energy Solution signed a joint development agreement with Novonix to co-develop artificial graphite, a core anode material in making lithium-ion batteries for electric vehicles. Novonix also agreed to issue $30 million worth of unsecured no",LG Energy Solution to enhance battery supply chain in US,https://www.koreaherald.com/view.php?ud=20230607000676,"['g', 'energy', 'solution', 'joined', 'hand', 'novonix', 'australian', 'battery', 'material', 'technology', 'firm', 'strengthen', 'supply', 'chain', 'core', 'battery', 'material', 'north', 'america', 'south', 'korean', 'battery', 'maker', 'said', 'wednesday', 'according', 'announcement', 'lg', 'energy', 'solution', 'signed', 'joint', 'development', 'agreement', 'novonix', 'codevelop', 'artificial', 'graphite', 'core', 'anode', 'material', 'making', 'lithiumion', 'battery', 'electric', 'vehicle', 'novonix', 'also', 'agreed', 'issue', '30', 'million', 'worth', 'unsecured']",0.039,0.32,0.641,0.9423,Positive,['g energy solution'],[]
general,2023-06-06T12:04:02+00:00,4-traders,"(marketscreener.com) Vancouver, British Columbia, June 06, 2023 -- Gold Lion Resources Inc. is pleased to announce that it has finalized arrangements to commence its 2023 exploration program at the Mia-3 Lithium Project located in Eeyou Istchee, James Bay, Quebec. The Phase 1 program is planned to commence June 20 and will include surface mapping, prospecting,...https://www.marketscreener.com/quote/stock/GOLD-LION-RESOURCES-INC-76370646/news/GOLD-LION-ANNOUNCES-EXPLORATION-PROGRAM-AT-ITS-MIA-3-LITHIUM-PROJECT-44050016/?utm_medium=RSS&utm_content=20230606",GOLD LION ANNOUNCES EXPLORATION PROGRAM AT ITS MIA-3 LITHIUM PROJECT,https://www.marketscreener.com/quote/stock/GOLD-LION-RESOURCES-INC-76370646/news/GOLD-LION-ANNOUNCES-EXPLORATION-PROGRAM-AT-ITS-MIA-3-LITHIUM-PROJECT-44050016/?utm_medium=RSS&utm_content=20230606,"['marketscreenercom', 'vancouver', 'british', 'columbia', 'june', '06', '2023', 'gold', 'lion', 'resource', 'inc', 'pleased', 'announce', 'finalized', 'arrangement', 'commence', '2023', 'exploration', 'program', 'mia3', 'lithium', 'project', 'located', 'eeyou', 'istchee', 'james', 'bay', 'quebec', 'phase', '1', 'program', 'planned', 'commence', 'june', '20', 'include', 'surface', 'mapping', 'prospecting']",0.0,0.118,0.882,0.5859,Positive,['lion resource inc'],[]
general,2023-06-06T14:01:15+00:00,resourceinvestingnews,North Arrow Minerals (TSXV:NAR) leverages its decades of experience and knowledge exploring resources in Canada’s north to seize the opportunity in the fast-growing lithium market and bring to production several highly-promising spodumene pegmatite deposits in Northern Canada.The company has had an extensive presence in Nunavut and the Northwest Territories for many years now. Its leadership is more than familiar with the many challenges of mining in the north establishing and maintaining strong relationships with both provincial governments and community leaders.These community connections...,North Arrow Minerals: Unlocking the Lithium Potential of Canada's Far North,https://investingnews.com/north-arrow-minerals-unlocking-the-lithium-potential-of-canada-s-far-north/,"['orth', 'arrow', 'mineral', 'tsxvnar', 'leverage', 'decade', 'experience', 'knowledge', 'exploring', 'resource', 'canada', '’', 'north', 'seize', 'opportunity', 'fastgrowing', 'lithium', 'market', 'bring', 'production', 'several', 'highlypromising', 'spodumene', 'pegmatite', 'deposit', 'northern', 'canadathe', 'company', 'extensive', 'presence', 'nunavut', 'northwest', 'territory', 'many', 'year', 'leadership', 'familiar', 'many', 'challenge', 'mining', 'north', 'establishing', 'maintaining', 'strong', 'relationship', 'provincial', 'government', 'community', 'leadersthese', 'community', 'connection']",0.0,0.136,0.864,0.7506,Positive,[],['canada']
general,2023-06-02T12:01:03+00:00,4-traders,"(marketscreener.com) VANCOUVER, British Columbia, June 02, 2023 -- American Lithium Corp. is pleased to provide financial highlights for the fiscal year ended February 28, 2023 and operating highlights from the quarter ended February 28, 2023. Unless otherwise stated, all amounts presented are in Canadian dollars. &ldquo;This was indeed a very active quarter...https://www.marketscreener.com/quote/stock/AMERICAN-LITHIUM-CORP-37581206/news/American-Lithium-Announces-Financial-Highlights-for-Year-Ended-February-28-2023-and-Operating-Highl-44026838/?utm_medium=RSS&utm_content=20230602","American Lithium Announces Financial Highlights for Year Ended February 28, 2023 and Operating Highlights for the Quarter",https://www.marketscreener.com/quote/stock/AMERICAN-LITHIUM-CORP-37581206/news/American-Lithium-Announces-Financial-Highlights-for-Year-Ended-February-28-2023-and-Operating-Highl-44026838/?utm_medium=RSS&utm_content=20230602,"['marketscreenercom', 'vancouver', 'british', 'columbia', 'june', '02', '2023', 'american', 'lithium', 'corp', 'pleased', 'provide', 'financial', 'highlight', 'fiscal', 'year', 'ended', 'february', '28', '2023', 'operating', 'highlight', 'quarter', 'ended', 'february', '28', '2023', 'unless', 'otherwise', 'stated', 'amount', 'presented', 'canadian', 'dollar', 'ldquothis', 'indeed', 'active', 'quarter']",0.0,0.234,0.766,0.8555,Positive,['american lithium corp'],[]
general,2023-06-28T06:55:59+00:00,krdo,"By SCOTT SONNER Associated Press RENO, Nev. (AP) — Environmentalists and tribes are urging a U.S. appeals court to overturn a judge’s decision that allowed construction to begin on a huge lithium mine in Nevada. An environmental lawyer told a three-judge panel that the U.S. judge in Reno abused her discretion when she concluded federalThe post Conservationists and tribes urge US appeals court to block Biden-backed Nevada lithium mine appeared first on KRDO.",Conservationists and tribes urge US appeals court to block Biden-backed Nevada lithium mine,https://krdo.com/news/ap-colorado/2023/06/28/conservationists-and-tribes-urge-us-appeals-court-to-block-biden-backed-nevada-lithium-mine/,"['scott', 'sonner', 'associated', 'press', 'reno', 'nev', 'ap', '—', 'environmentalist', 'tribe', 'urging', 'u', 'appeal', 'court', 'overturn', 'judge', '’', 'decision', 'allowed', 'construction', 'begin', 'huge', 'lithium', 'mine', 'nevada', 'environmental', 'lawyer', 'told', 'threejudge', 'panel', 'u', 'judge', 'reno', 'abused', 'discretion', 'concluded', 'federalthe', 'post', 'conservationist', 'tribe', 'urge', 'u', 'appeal', 'court', 'block', 'bidenbacked', 'nevada', 'lithium', 'mine', 'appeared', 'first', 'krdo']",0.118,0.044,0.838,-0.5994,Negative,[],[]
general,2023-06-03T13:22:42+00:00,americanbankingnews,Atria Wealth Solutions Inc. Lowers Stock Holdings in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT),Atria Wealth Solutions Inc. Lowers Stock Holdings in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT),https://www.americanbankingnews.com/2023/06/03/atria-wealth-solutions-inc-lowers-stock-holdings-in-global-x-lithium-battery-tech-etf-nysearcalit.html,"['atrium', 'wealth', 'solution', 'inc', 'lower', 'stock', 'holding', 'global', 'x', 'lithium', '038', 'battery', 'tech', 'etf', 'nysearcalit']",0.118,0.294,0.588,0.5106,Positive,['atrium wealth solution inc lower stock'],[]
general,2023-06-05T22:11:36+00:00,CNBC,"A suite of new but largely unproven technologies called direct lithium extraction could revolutionize lithium mining, making it more efficient and sustainable.",How new lithium extraction technology could help us meet electric vehicle targets,https://www.cnbc.com/2023/06/05/how-new-lithium-extraction-tech-could-help-us-meet-ev-targets.html,"['suite', 'new', 'largely', 'unproven', 'technology', 'called', 'direct', 'lithium', 'extraction', 'could', 'revolutionize', 'lithium', 'mining', 'making', 'efficient', 'sustainable']",0.0,0.157,0.843,0.4215,Positive,[],[]
general,2023-06-27T07:22:47+00:00,etfdailynews,"National Bank Financial began coverage on shares of Lithium Royalty (OTCMKTS:LITRF &#8211; Get Rating) in a research report released on Monday morning, The Fly reports. The firm issued an outperform rating on the stock. Separately, Scotiabank began coverage on Lithium Royalty in a research note on Monday. They set an outperform rating for the company. [&#8230;]",Lithium Royalty (OTCMKTS:LITRF) Receives New Coverage from Analysts at National Bank Financial,https://www.etfdailynews.com/2023/06/27/lithium-royalty-otcmktslitrf-receives-new-coverage-from-analysts-at-national-bank-financial/,"['ational', 'bank', 'financial', 'began', 'coverage', 'share', 'lithium', 'royalty', 'otcmktslitrf', '8211', 'get', 'rating', 'research', 'report', 'released', 'monday', 'morning', 'fly', 'report', 'firm', 'issued', 'outperform', 'rating', 'stock', 'separately', 'scotiabank', 'began', 'coverage', 'lithium', 'royalty', 'research', 'note', 'monday', 'set', 'outperform', 'rating', 'company', '8230']",0.0,0.056,0.944,0.296,Positive,[],[]
general,2023-06-06T14:29:09+00:00,4-traders,(marketscreener.com) Corporate Presentation June 2023 Leading Global Producer of Green Lithium Disclaimer No Offer or Solicitation Regarding Securities ...https://www.marketscreener.com/quote/stock/SIGMA-LITHIUM-CORPORATION-120797077/news/Sigma-Lithium-Corporate-Presentation-June-2023-44051561/?utm_medium=RSS&utm_content=20230606,Sigma Lithium : Corporate Presentation June 2023,https://www.marketscreener.com/quote/stock/SIGMA-LITHIUM-CORPORATION-120797077/news/Sigma-Lithium-Corporate-Presentation-June-2023-44051561/?utm_medium=RSS&utm_content=20230606,"['marketscreenercom', 'corporate', 'presentation', 'june', '2023', 'leading', 'global', 'producer', 'green', 'lithium', 'disclaimer', 'offer', 'solicitation', 'regarding', 'security']",0.0,0.146,0.854,0.34,Positive,[],[]
general,2023-06-27T15:37:18+00:00,Zimbabwe Mail,"George Roach, CEO of Premier African Minerals, was downcast yet defiant in a call with [...]",UK-listed lithium miner misses production deadline- shares down 50%,https://www.thezimbabwemail.com/business/uk-listed-lithium-miner-misses-production-deadline-shares-down-50/,"['george', 'roach', 'ceo', 'premier', 'african', 'mineral', 'downcast', 'yet', 'defiant', 'call']",0.37,0.0,0.63,-0.5719,Negative,[],[]
general,2023-06-28T21:00:02+00:00,4-traders,"(marketscreener.com) Foremost Lithium Resource &#38; Technology Ltd. has announced a consolidation of its issued and outstanding common shares on the basis of one post-consolidated common share for every fifty pre-consolidated common shares. As a result, the outstanding shares of the company will be reduced to approximately 3,993,387 common shares. ...https://www.marketscreener.com/quote/stock/FOREMOST-LITHIUM-RESOURCE-33624533/news/CSE-Bulletin-Consolidation-Foremost-Lithium-Resource-Technology-Ltd-FAT-44225554/?utm_medium=RSS&utm_content=20230628",CSE Bulletin: Consolidation - Foremost Lithium Resource & Technology Ltd. (FAT),https://www.marketscreener.com/quote/stock/FOREMOST-LITHIUM-RESOURCE-33624533/news/CSE-Bulletin-Consolidation-Foremost-Lithium-Resource-Technology-Ltd-FAT-44225554/?utm_medium=RSS&utm_content=20230628,"['marketscreenercom', 'foremost', 'lithium', 'resource', '38', 'technology', 'ltd', 'announced', 'consolidation', 'issued', 'outstanding', 'common', 'share', 'basis', 'one', 'postconsolidated', 'common', 'share', 'every', 'fifty', 'preconsolidated', 'common', 'share', 'result', 'outstanding', 'share', 'company', 'reduced', 'approximately', '3993387', 'common', 'share']",0.0,0.432,0.568,0.9517,Positive,[],[]
general,2023-06-06T20:30:02+00:00,4-traders,"(marketscreener.com) Robbins LLP informs investors that a shareholder filed a class action on behalf of all persons and entities that purchased or otherwise acquired Atlas Lithium Corporation common stock between May 25, 2022 and May 3, 2023. Atlas Lithium, formerly known as Brazil Minerals, is a mineral exploration and development company with lithium projects and...https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/Shareholder-Alert-Robbins-LLP-Informs-Investors-of-Class-Action-Against-Atlas-Lithium-Corporation--44053451/?utm_medium=RSS&utm_content=20230606",Shareholder Alert: Robbins LLP Informs Investors of Class Action Against Atlas Lithium Corporation (ATLX),https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/Shareholder-Alert-Robbins-LLP-Informs-Investors-of-Class-Action-Against-Atlas-Lithium-Corporation--44053451/?utm_medium=RSS&utm_content=20230606,"['marketscreenercom', 'robbins', 'llp', 'informs', 'investor', 'shareholder', 'filed', 'class', 'action', 'behalf', 'person', 'entity', 'purchased', 'otherwise', 'acquired', 'atlas', 'lithium', 'corporation', 'common', 'stock', 'may', '25', '2022', 'may', '3', '2023', 'atlas', 'lithium', 'formerly', 'known', 'brazil', 'mineral', 'mineral', 'exploration', 'development', 'company', 'lithium', 'project']",0.0,0.05,0.95,0.2263,Positive,[],['brazil']
general,2023-06-29T06:16:44+00:00,etfdailynews,"Standard Lithium Ltd. (CVE:SLI &#8211; Free Report) was up 0.7% on Wednesday . The company traded as high as C$5.76 and last traded at C$5.69. Approximately 133,617 shares traded hands during mid-day trading, an increase of 48% from the average daily volume of 90,122 shares. The stock had previously closed at C$5.65. Standard Lithium Stock [&#8230;]",Standard Lithium (CVE:SLI) Trading Up 0.7%,https://www.etfdailynews.com/2023/06/29/standard-lithium-cvesli-trading-up-0-7/,"['standard', 'lithium', 'ltd', 'cvesli', '8211', 'free', 'report', '07', 'wednesday', 'company', 'traded', 'high', 'c576', 'last', 'traded', 'c569', 'approximately', '133617', 'share', 'traded', 'hand', 'midday', 'trading', 'increase', '48', 'average', 'daily', 'volume', '90122', 'share', 'stock', 'previously', 'closed', 'c565', 'standard', 'lithium', 'stock', '8230']",0.0,0.286,0.714,0.9042,Positive,['standard lithium ltd cvesli 8211'],[]
general,2023-06-28T06:13:45+00:00,business,"BEIJING (AP) &#8212; Threatened by possible shortages of lithium for electric car batteries, automakers are racing to lock in supplies of the once-obscure &#8220;white gold&#8221; in a politically and environmentally fraught competition from China to Nevada to Chile. General Motors Co. and the parent company of China&#8217;s BYD Auto Ltd. went straight to the source [&#8230;]","Threatened by shortages, electric car makers race for supplies of lithium for batteries",https://financialpost.com/pmn/business-pmn/threatened-by-shortages-electric-car-makers-race-for-supplies-of-lithium-for-batteries-2,"['beijing', 'ap', '8212', 'threatened', 'possible', 'shortage', 'lithium', 'electric', 'car', 'battery', 'automaker', 'racing', 'lock', 'supply', 'onceobscure', '8220white', 'gold8221', 'politically', 'environmentally', 'fraught', 'competition', 'china', 'nevada', 'chile', 'general', 'motor', 'co', 'parent', 'company', 'china8217s', 'byd', 'auto', 'ltd', 'went', 'straight', 'source', '8230']",0.122,0.046,0.831,-0.4767,Negative,"['gold8221', 'china nevada chile', 'general motor co parent', 'china8217s']",['beijing']
general,2023-06-28T12:01:15+00:00,4-traders,"(marketscreener.com) -&nbsp; Becoming the First Company to Achieve Mass Production and Commercialization of Large Cylindrical Sodium Batteries DALIAN, China, June 28, 2023 /PRNewswire/ --&nbsp;CBAK Energy Technology, Inc. , a leading lithium-ion battery manufacturer and electric energy solution provider in&nbsp;China, today announced that it has entered into...https://www.marketscreener.com/quote/stock/CBAK-ENERGY-TECHNOLOGY-I-33339716/news/CBAK-Energy-Enters-Into-Strategic-Agreements-with-HiNa-Battery-and-Hello-Tech-44213271/?utm_medium=RSS&utm_content=20230628",CBAK Energy Enters Into Strategic Agreements with HiNa Battery and Hello Tech,https://www.marketscreener.com/quote/stock/CBAK-ENERGY-TECHNOLOGY-I-33339716/news/CBAK-Energy-Enters-Into-Strategic-Agreements-with-HiNa-Battery-and-Hello-Tech-44213271/?utm_medium=RSS&utm_content=20230628,"['marketscreenercom', 'nbsp', 'becoming', 'first', 'company', 'achieve', 'mass', 'production', 'commercialization', 'large', 'cylindrical', 'sodium', 'battery', 'dalian', 'china', 'june', '28', '2023', 'prnewswire', 'nbspcbak', 'energy', 'technology', 'inc', 'leading', 'lithiumion', 'battery', 'manufacturer', 'electric', 'energy', 'solution', 'provider', 'innbspchina', 'today', 'announced', 'entered']",0.0,0.169,0.831,0.6705,Positive,['energy technology inc'],"['dalian', 'china']"
general,2023-06-28T19:55:45+00:00,newswise,"Researchers used neutrons to peer inside a working solid-state battery and discovered that its excellent performance results from an extremely thin layer, across which charged lithium atoms quickly flow as they move from anode to cathode and blend into a solid electrolyte.",Neutrons look inside working solid-state battery to discover its key to success,http://www.newswise.com/articles/view/794890/?sc=rsla,"['researcher', 'used', 'neutron', 'peer', 'inside', 'working', 'solidstate', 'battery', 'discovered', 'excellent', 'performance', 'result', 'extremely', 'thin', 'layer', 'across', 'charged', 'lithium', 'atom', 'quickly', 'flow', 'move', 'anode', 'cathode', 'blend', 'solid', 'electrolyte']",0.058,0.17,0.772,0.5423,Positive,[],[]
general,2023-06-08T06:36:52+00:00,Seeking Alpha,Atlas Lithium: The $20 Million Non-Diluted Funding Is Ignored,Atlas Lithium: The $20 Million Non-Diluted Funding Is Ignored,https://seekingalpha.com/article/4610185-atlas-lithium-stock-20-million-non-diluted-funding-ignored?source=feed_all_articles,"['atlas', 'lithium', '20', 'million', 'nondiluted', 'funding', 'ignored']",0.277,0.0,0.723,-0.3182,Negative,[],[]
general,2023-06-26T10:42:56+00:00,4-traders,"(marketscreener.com) Lithium producer Livent Corpsaid on Monday that a fire broke out at its plant inBessemer City, North Carolina. https://www.marketscreener.com/quote/stock/LIVENT-CORPORATION-46512743/news/Livent-reports-fire-in-North-Carolina-plant-44186468/?utm_medium=RSS&utm_content=20230626",Livent reports fire in North Carolina plant,https://www.marketscreener.com/quote/stock/LIVENT-CORPORATION-46512743/news/Livent-reports-fire-in-North-Carolina-plant-44186468/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'lithium', 'producer', 'livent', 'corpsaid', 'monday', 'fire', 'broke', 'plant', 'inbessemer', 'city', 'north', 'carolina']",0.321,0.0,0.679,-0.6369,Negative,[],['north carolina']
general,2023-06-06T23:18:56+00:00,business,"VANCOUVER, British Columbia, June 06, 2023 (GLOBE NEWSWIRE) &#8212; Standard Lithium Ltd. (“Standard Lithium” or the “Company”) (TSXV: SLI) (NYSE: SLI) (FRA: S5L), a leading near-commercial lithium company, will participate in the following industry and investor conferences. Event: Benchmark Battery Gigafactories USA Date: June 8-9, 2023 Location: Washington, D.C. Event: Bank of America Virtual Lithium [&#8230;]",Standard Lithium to Participate in Upcoming Industry and Investor Conferences,https://financialpost.com/globe-newswire/standard-lithium-to-participate-in-upcoming-industry-and-investor-conferences,"['vancouver', 'british', 'columbia', 'june', '06', '2023', 'globe', 'newswire', '8212', 'standard', 'lithium', 'ltd', '“', 'standard', 'lithium', '”', '“', 'company', '”', 'tsxv', 'sli', 'nyse', 'sli', 'fra', 's5l', 'leading', 'nearcommercial', 'lithium', 'company', 'participate', 'following', 'industry', 'investor', 'conference', 'event', 'benchmark', 'battery', 'gigafactories', 'usa', 'date', 'june', '89', '2023', 'location', 'washington', 'dc', 'event', 'bank', 'america', 'virtual', 'lithium', '8230']",0.0,0.0,1.0,0.0,Neutral,"['nyse', 'washington dc event bank america']",[]
general,2023-06-08T08:40:52+00:00,etfdailynews,"Citigroup Inc. grew its holdings in shares of Lithium Americas Corp. (NYSE:LAC &#8211; Get Rating) by 10,509.2% during the fourth quarter, according to its most recent 13F filing with the SEC. The institutional investor owned 18,354 shares of the company&#8217;s stock after buying an additional 18,181 shares during the period. Citigroup Inc.&#8217;s holdings in Lithium [&#8230;]","Citigroup Inc. Acquires 18,181 Shares of Lithium Americas Corp. (NYSE:LAC)",https://www.etfdailynews.com/2023/06/08/citigroup-inc-acquires-18181-shares-of-lithium-americas-corp-nyselac/,"['citigroup', 'inc', 'grew', 'holding', 'share', 'lithium', 'america', 'corp', 'nyselac', '8211', 'get', 'rating', '105092', 'fourth', 'quarter', 'according', 'recent', '13f', 'filing', 'sec', 'institutional', 'investor', 'owned', '18354', 'share', 'company8217s', 'stock', 'buying', 'additional', '18181', 'share', 'period', 'citigroup', 'inc8217s', 'holding', 'lithium', '8230']",0.0,0.163,0.837,0.6808,Positive,"['citigroup inc', 'america corp nyselac', 'sec', 'company8217s']",[]
general,2023-06-07T15:54:07+00:00,4-traders,"(marketscreener.com) Technology Minerals PLC - London-based junior mining company, with a portfolio of battery metal projects focused on cobalt, lithium, copper, nickel, and manganese - Notes that Global Battery Metals Ltd has today announced an update on progress of the drilling campaign at Leinster Project in Ireland. The company's Leinster Property exploration...https://www.marketscreener.com/quote/stock/TECHNOLOGY-MINERALS-PLC-129457850/news/Technology-Minerals-highlights-positive-update-from-GBML-44063237/?utm_medium=RSS&utm_content=20230607",Technology Minerals highlights positive update from GBML,https://www.marketscreener.com/quote/stock/TECHNOLOGY-MINERALS-PLC-129457850/news/Technology-Minerals-highlights-positive-update-from-GBML-44063237/?utm_medium=RSS&utm_content=20230607,"['marketscreenercom', 'technology', 'mineral', 'plc', 'londonbased', 'junior', 'mining', 'company', 'portfolio', 'battery', 'metal', 'project', 'focused', 'cobalt', 'lithium', 'copper', 'nickel', 'manganese', 'note', 'global', 'battery', 'metal', 'ltd', 'today', 'announced', 'update', 'progress', 'drilling', 'campaign', 'leinster', 'project', 'ireland', 'company', 'leinster', 'property', 'exploratio']",0.0,0.137,0.863,0.6597,Positive,['marketscreenercom technology mineral plc'],[]
general,2023-06-27T15:37:38+00:00,Seeking Alpha,Lithium Junior Miners News For The Month Of June 2023,Lithium Junior Miners News For The Month Of June 2023,https://seekingalpha.com/article/4613884-lithium-junior-miners-news-for-june-2023?source=feed_all_articles,"['thium', 'junior', 'miner', 'news', 'month', 'june', '2023']",0.0,0.0,1.0,0.0,Neutral,['thium junior miner'],[]
